
from	to	edge_flow
GSM1112746_midblast_2-8	GSM1112506_16cell_4-11	0.0645161290322581
GSM1112746_midblast_2-8	GSM1112539_16cell_6-9	0.0606060606060606
GSM1112756_midblast_3-18	GSM1112715_midblast_1-18	0.0358364753526047
GSM1112665_lateblast_1-11	GSM1112747_midblast_2-9	0.049712643678161285
GSM1112687_lateblast_2-17	GSM1112505_16cell_4-10	0.032258064516129
GSM1112690_lateblast_2-5	GSM1112687_lateblast_2-17	0.064516129032258
GSM1112683_lateblast_2-1	GSM1112747_midblast_2-9	0.03957307060755272
GSM1112752_midblast_3-13	GSM1112747_midblast_2-9	0.125
GSM1112708_midblast_1-11	GSM1112745_midblast_2-7	0.125
GSM1112506_16cell_4-11	GSM1112574_8cell_5-8	0.0645161290322581
GSM1112495_16cell_1-15	GSM1112574_8cell_5-8	0.0606060606060606
GSM1112539_16cell_6-9	GSM1112495_16cell_1-15	0.0606060606060606
