"","P02004.LIF14","P02005.LIF16","P02010.LIF20","P02011.LIF22"
"Gm5697",619.99388081178,722.27856583276,629.636121584661,614.254697168705
"Gm5525",3766.73797114494,4672.73844605719,4268.22345519292,3902.70191485639
"Gm7858",0.91715071126003,2.81773172626564,2.66043431655491,1.28505166771696
"Gm6473",342.097215299991,343.763270604409,509.91657733969,633.530472184459
"Phf3",10029.0430276284,7028.36216921527,8041.60612750663,6634.72176042264
"Ptp4a1",1997.55424912434,1857.82445151782,1818.8502610847,3587.86425626574
"AC153137.1",89.8807697034829,55.4153906165577,51.4350634533949,8.99536167401869
"Gm9458",34.8517270278811,27.2380733539012,15.9626058993294,5.14020667086782
"4931428L18Rik",168.755730871845,188.788025659798,147.210698849372,56.542273379546
"Gm6489",251.299294885248,316.525197250507,171.154607698366,74.5329967275834
"Gm19680",567.716290269958,464.925734833831,596.824098347151,720.913985589212
"Gm7910",132.069702421444,87.349683514235,171.154607698366,160.631458464619
"Khdrbs2",43.1060834292214,46.9621954377607,41.6801376260269,43.6917567023765
"Gm37724",5.50290426756018,4.69621954377607,5.32086863310981,2.57010333543391
"Gm7114",358.605928102672,334.370831516857,345.856461152138,384.23044864737
"Gm4785",148.578415224125,190.666513477309,200.41938518047,240.304661863071
"Gm7933",298.99113187077,489.346076461467,356.498198418358,321.262916929239
"Prim2",1776.52092771068,1381.62778977892,1512.90031468089,1748.95531976278
"1700001G17Rik",1.83430142252006,1.87848781751043,2.66043431655491,1.28505166771696
"Rab23",1279.42524220774,1442.67864384801,1544.82552647955,1502.22539956112
"Bag2",153.164168780425,158.732220579631,141.889830216262,51.4020667086782
"Zfp451",3236.62486003664,3038.45404482312,3138.42568209594,4459.12928697783
"Gm15455",990.522768160832,981.5098846492,881.490570218526,382.945396979653
"Bend6",111.892386773724,62.9293418865994,71.8317265469825,43.6917567023765
"Dst",20202.0787169247,8562.14747221254,15335.6302120613,14544.2147752205
"Gm37385",4.58575355630015,0.939243908755215,1.77362287770327,1.28505166771696
"Gm3052",4.58575355630015,4.69621954377607,9.75492582736799,1.28505166771696
"Gm37233",23.8459184927608,14.0886586313282,20.3966630935876,0
"Ccdc115",694.283088423842,926.094494032642,659.787710505617,610.399542165554
"Gm28306",4.58575355630015,4.69621954377607,4.43405719425818,0
"Imp4",1955.36531640638,2445.79113839858,2064.49702964661,738.904708937249
"Ptpn18",61.449097654422,57.2938784340681,37.2460804317687,83.5283584016021
"4930568A12Rik",4.58575355630015,3.75697563502086,6.20768007196145,1.28505166771696
"Prss39",1.83430142252006,6.5747073612865,2.66043431655491,2.57010333543391
"Cfc1",7.33720569008024,3.75697563502086,0,0
"Prss40",12.8401099576404,1.87848781751043,1.77362287770327,2.57010333543391
"Amer3",3.66860284504012,2.81773172626564,2.66043431655491,0
"AA619741",14.6744113801605,2.81773172626564,7.09449151081309,7.71031000630173
"Arhgef4",149.495565935385,180.334830481001,215.495179640947,747.900070611268
"Fam168b",3888.71901574253,3718.4666347619,3645.68182511907,5828.99436476411
"Plekhb2",502.598589770496,461.168759198811,588.842795397486,2164.02700843535
"Gm19430",27.5145213378009,32.8735368064325,24.8307202878458,16.7056716803204
"Gm37670",184.347292963266,221.661562466231,219.929236835206,212.033525173298
"Gm8009",88.9636189922229,143.704318039548,122.379978561526,138.785580113431
"Gm38027",162.335675893025,188.788025659798,186.230402158844,168.341768470921
"1110002O04Rik",0,0,3.54724575540654,1.28505166771696
"Gm37146",6.42005497882021,2.81773172626564,7.98130294966472,16.7056716803204
"Gm33222",97.2179753935631,43.2052198027399,59.4163664030596,52.6871183763952
"4930535G08Rik",13.7572606689004,10.3316829963074,10.6417372662196,20.5608266834713
"Gm38049",5.50290426756018,2.81773172626564,2.66043431655491,0
"Hs6st1",5672.57714914328,1861.58142715284,2641.81127633902,2568.81828376619
"Gm33280",13.7572606689004,12.2101708138178,10.6417372662196,3.85515500315087
"Uggt1",4073.06630870579,3377.52109588375,4073.12493864556,6367.43101353751
"Neurl3",19.2601649364606,24.4203416276356,17.7362287770327,17.9907233480374
"Arid5a",168.755730871845,139.008098495772,203.079819497025,100.234030081922
"4930403P22Rik",3.66860284504012,0.939243908755215,0.886811438851636,5.14020667086782
"Kansl3",2431.36653555034,2067.27584317023,2147.85730489866,5167.19275588988
"Fer1l5",61.449097654422,62.9293418865994,51.4350634533949,38.5515500315087
"Lman2l",776.826652437245,691.283516843838,688.165676548869,854.559359031775
"Cnnm4",318.25129680723,310.889733797976,299.742266331853,355.959311957597
"Cnnm3",852.033010760567,1014.38342145563,1159.06255057909,678.507280554552
"Gm42417",10.0886578238603,7.51395127004172,7.98130294966472,8.99536167401869
"Ankrd39",77.0406597458425,99.5598543280528,80.6998409354988,84.813410069319
"Sema4c",492.509931946636,236.689465006314,290.874151943337,255.725281875674
"D430040D24Rik",11.0058085351204,15.0279025400834,14.1889830216262,1.28505166771696
"Fam178b",1199.63313032812,953.332567386543,977.266205614502,1808.06769647776
"Cox5b",1350.04584697476,1589.20069361382,1428.65322798998,1321.03311441303
"Actr1b",3369.61171316935,2810.2177749956,2680.83097964849,2726.87963889538
"4933424G06Rik",25.6802199152808,54.4761467078025,31.0384003598072,39.8366016992256
"Zap70",71.5377554782823,95.8028786930319,149.871133165926,483.179427061575
"Tmem131",7093.24360088507,6431.00304324696,9126.17651722218,15123.7730773608
"Rpl12-ps1",852.033010760567,992.780811554262,755.563345901594,1606.31458464619
"Vwa3b",813.512680887646,1057.58864125837,1138.6658874855,1494.51508955482
"Cnga3",624.57963436808,661.227711763671,739.600740002264,1100.00422756571
"Inpp4a",537.450316798377,371.00134395831,564.01207510964,2185.87288678654
"Coa5",2916.53926180689,3143.6493626037,3079.89612713173,3846.15964147685
"Unc50",724.549061895423,784.268663810604,659.787710505617,994.629990812923
"Mgat4a",529.195960397037,509.070198545326,550.709903526866,435.632515356048
"2010300C02Rik",67.8691526332422,42.2659758939847,47.0010062591367,56.542273379546
"Tsga10",143.992661667825,100.499098236808,139.229395899707,335.398485274125
"Gm26805",2.75145213378009,1.87848781751043,4.43405719425818,1.28505166771696
