"","P02004.LIF14","P02005.LIF16","P02008.LIF09"
"Dsel",301.890665348422,315.996067495609,42.6338067698109
"Gm6028",203.106869653373,223.671915245386,311.899954789669
"Gm17752",1153.09309180483,1037.45696858498,1514.6220826117
"Gm19086",317.585287094365,382.621744377213,373.606780377553
"9330185C12Rik",252.960374022837,438.777672034565,71.8043061386288
"Gm4854",114.478417440992,152.287261443667,161.559688811915
"Cntnap5a",116.32484352875,112.311855314704,59.462941021052
"Gm28263",96.0141565634126,119.926218386888,71.8043061386288
"Gm19965",1.84642608775794,2.85538615206876,2.24388456683215
"Gm17777",8.30891739491071,8.56615845620627,4.4877691336643
"Gm28361",8.30891739491071,7.61436307218335,11.2194228341608
"Gm28362",0.923213043878968,5.71077230413751,2.24388456683215
"Gm28363",16.6178347898214,9.51795384022918,16.8291342512411
"B020011L13Rik",3.69285217551587,5.71077230413751,2.24388456683215
"Gm7195",28.619604360248,29.5056569047105,15.7071919678251
"Gm7145",1.84642608775794,1.90359076804584,1.12194228341608
"Gm28358",18.4642608775794,13.3251353763209,17.9510765346572
"Gm29489",3.69285217551587,3.80718153609167,6.73165370049645
"Gm29106",9.23213043878968,12.3733399922979,2.24388456683215
"Gm7200",545.61890893247,761.436307218335,548.629776590461
"Tsn",4040.90349305824,4781.82000933114,2489.58992690027
"Nifk",3087.22441873127,4667.60456324839,1409.15950797059
"Clasp1",2866.57650124419,2345.22382623247,4326.20944485239
"Tfcp2l1",9304.14105621224,2221.49042630949,24903.7528649866
"Gli2",1725.48517900979,689.099858032593,1401.30591198668
"Gm3508",0.923213043878968,0.951795384022918,2.24388456683215
"Gm29456",36.0053087112797,21.8912938325271,2.24388456683215
"Gm29455",4.61606521939484,0.951795384022918,6.73165370049645
"Inhbb",715.4901090062,76.1436307218335,88.6334403898699
"Ralb",1658.09062680663,513.017711988353,1548.28035111418
"Gm27184",22.1571130530952,8.56615845620627,22.4388456683215
"Tmem185b",408.060165394504,376.910972073076,93.1212095235342
"3830432H09Rik",6.46249130715277,8.56615845620627,7.85359598391253
"Epb41l5",1161.40200919974,903.253819437749,2058.7640900685
"Ptpn4",1331.27320927347,1525.72800058874,1272.28254939383
"Tmem177",463.452948027242,506.355144300193,238.973706367624
"Cfap221",11.0785565265476,9.51795384022918,4.4877691336643
"Sctr",31.3892434918849,13.3251353763209,14.585249684409
"Tmem37",573.315300248839,256.032958302165,143.608612277258
"Dbi",1739.33337466798,1813.17020656366,3057.2927223088
"3110009E18Rik",94.1677304756547,115.167241466773,102.096747790863
"Steap3",1467.90873976756,682.437290344432,906.529365000189
"C1ql2",12.0017695704266,0.951795384022918,26.9266148019858
"En1",20.3106869653373,54.2523368893063,16.8291342512411
"2610027F03Rik",2.7696391316369,0.951795384022918,0
"Celrr",7.38570435103174,7.61436307218335,5.60971141708038
"Insig2",568.699235029444,522.535665828582,737.116080204361
"Ccdc93",1397.74454843276,801.411713347297,3550.94732701188
"Gm15393",0.923213043878968,0.951795384022918,0
"Htr5b",61.8552739398908,19.0359076804584,25.8046725185697
"Ddx18",3306.02591013058,4698.06201553713,2720.71003728398
"Gm28591",3.69285217551587,7.61436307218335,4.4877691336643
"Gm15394",8.30891739491071,19.0359076804584,11.2194228341608
"Gm8392",628.708082881577,720.509105705349,451.020797933262
"Gm28911",1574.07823981364,1916.91590342216,2179.93385667743
"Dpp10",78.4731087297123,93.275947634246,34.7802107858983
"Gm28928",5.53927826327381,8.56615845620627,16.8291342512411
"Actr3",4331.71560188012,3942.33648062293,8031.98480697568
"Slc35f5",329.587056664791,174.178555276194,376.972607227801
"Gpr39",17.5410478337004,19.9877030644813,16.8291342512411
"Lypd1",2.7696391316369,2.85538615206876,1.12194228341608
"Nckap5",137.558743537966,166.564192204011,86.3895558230378
"Mgat5",459.760095851726,296.008364431128,764.042695006347
"Tmem163",30.4660304480059,41.8789968970084,34.7802107858983
"2900009J06Rik",8.30891739491071,9.51795384022918,3.36582685024823
"Ccnt2",4766.54894554711,4890.32468310975,7027.84646331829
"Map3k19",62.7784869837698,125.636990691025,94.2431518069503
"Rab3gap1",1577.77109198916,1612.34138053482,1921.88713149174
"Zranb3",1934.13132692644,1956.89130955112,2497.44352288418
"R3hdm1",4100.91234091037,3028.61291196093,8143.05709303387
"Ubxn4",2458.51633584969,2179.61142941248,2699.39313389908
"Lct",36.0053087112797,43.7825876650542,19.0730188180733
"Mcm6",10126.7238783084,11385.3763836821,9417.58352699453
"Dars",4606.83308895605,5105.43043989893,4488.89107594772
"Gm6170",19236.9901953061,19094.9189942678,23198.4005941942
"Cxcr4",72.9338304664385,38.0718153609167,68.4384792883806
"Gm26686",3.69285217551587,1.90359076804584,5.60971141708038
"Thsd7b",376.670921902619,372.151995152961,166.047457945579
"Cd55b",54.4695695888591,32.3610430567792,204.193495581726
"Gm15674",13.8481956581845,5.71077230413751,50.4874027537234
"Cd55",478.224356729305,268.406298294463,2691.53953791516
"Gm16083",61.8552739398908,37.1200199768938,59.462941021052
"Zp3r",80.3195348174702,34.2646338248251,117.803939758688
"Gm29427",4.61606521939484,5.71077230413751,4.4877691336643
"Pfkfb2",31.3892434918849,27.6020661366646,26.9266148019858
"AA986860",67.3945522031646,28.5538615206876,28.0485570854019
"Fcamr",0.923213043878968,1.90359076804584,3.36582685024823
"Il10",36.0053087112797,97.0831291703377,29.170499368818
"Mapkapk2",1262.95544402643,757.629125682243,1273.40449167725
"Dyrk3",2722.55526639908,2889.65078589358,918.870730117766
"Eif2d",3452.81678410734,3641.56913927169,3900.99331943769
"Rassf5",21.2339000092163,6.66256768816043,16.8291342512411
"Ikbke",58.162421764375,28.5538615206876,111.072286058191
"Srgap2",3378.95974059702,2751.64045521026,6386.0954772043
"Fam72a",354.513808849524,437.825876650542,183.998534480236
"Avpr1b",11.0785565265476,6.66256768816043,2.24388456683215
"Gm8532",41.5445869745535,49.4933599691918,25.8046725185697
"Ctse",27.696391316369,34.2646338248251,35.9021530693144
"Rab7b",48.9302913255853,6.66256768816043,10.0974805507447
"Slc26a9",90.4748783001388,19.9877030644813,0
"Pm20d1",279.733552295327,277.924252134692,778.627944690756
"Slc41a1",1009.99507000359,596.77570578237,688.87256201747
"Rab29",115.401630484871,62.8184953455126,236.729821800792
"Gm29105",3.69285217551587,0.951795384022918,0
"Nucks1",11312.129426649,12241.9922293028,9613.92342659235
"Gm29103",44.3142261061904,90.4205614821772,81.9017866893735
"Elk4",112.631991353234,90.4205614821772,123.413651175768
"Mfsd4a",2.7696391316369,0,2.24388456683215
"Gm37120",12.9249826143055,3.80718153609167,17.9510765346572
"Cdk18",592.702774170297,325.514021335838,974.967844288569
"Lemd1",180.026543556399,284.586819822853,494.776546986489
"Gm29630",18.4642608775794,17.1323169124125,41.5118644863948
"Gm7241",81.2427478613492,135.154944531254,171.657169362659
"Klhdc8a",18.4642608775794,7.61436307218335,8.9755382673286
"Nuak2",491.149339343611,282.683229054807,976.089786571985
"Tmcc2",700.718700304137,150.383670675621,364.631242110224
"Dstyk",1249.10724836824,355.971473624571,1134.28364853365
"6030442K20Rik",111.708778309355,21.8912938325271,25.8046725185697
"Rbbp5",3564.52556241669,2349.98280315259,8213.73945688909
"Tmem81",251.113947935079,128.492376843094,446.533028799598
"Cntn2",199.414017477857,169.419578356079,467.849932184503
"Nfasc",356.360234937282,401.657652057672,393.801741479042
"Lrrn2",132.942678318571,121.829809154934,51.6093450371395
"Mdm4",13367.2016623236,10113.7777506275,51884.2208965764
"Pik3c2b",387.749478429166,149.431875291598,1261.06312655967
"Gm26616",15.6946217459425,5.71077230413751,1.12194228341608
"Ppp1r15b",5879.94387646514,4460.1131695314,3739.43363062578
"Plekha6",487.456487168095,242.707822925844,1057.99157326136
"Ren1",15.6946217459425,6.66256768816043,8.9755382673286
"Etnk2",108.939139177718,111.360059930681,206.437380148558
"Sox13",1851.04215297733,1737.02657584183,833.603116578144
"Gm8596",0.923213043878968,2.85538615206876,1.12194228341608
"Snrpe",1812.26720513441,2385.19923236143,2174.32414526035
"Gm26706",20.3106869653373,9.51795384022918,7.85359598391253
"Lax1",232.6496870575,13.3251353763209,96.4870363737825
"Atp2b4",2808.41407947982,284.586819822853,2253.98204738289
"Gm28441",4.61606521939484,1.90359076804584,0
"Optc",0.923213043878968,0,2.24388456683215
"Prelp",1.84642608775794,2.85538615206876,3.36582685024823
"Btg2",2036.607974797,1974.97542184756,2506.41906115151
"Gm38140",1.84642608775794,0,3.36582685024823
"Gm8618",39.6981608867956,39.9754061289626,48.2435181868912
"Chit1",437.602982798631,367.393018232846,124.535593459184
"Chil1",33.2356695796428,6.66256768816043,11.2194228341608
"Mybph",1.84642608775794,0,3.36582685024823
"Adora1",14.7714087020635,11.421544608275,2.24388456683215
"Myog",12.9249826143055,12.3733399922979,19.0730188180733
"Ppfia4",2512.06269239467,1287.77915458301,5515.46826527343
"Tmem183a",3577.450545031,3359.8377056009,3226.70600710463
"4933406M09Rik",6.46249130715277,7.61436307218335,5.60971141708038
"Cyb5r1",3436.19894931752,3278.93509795895,7178.18672929605
"Adipor1",5135.8341630987,4393.48749264979,6405.16849602237
"Platr1",11.0785565265476,10.4697492242521,8.9755382673286
"Gm37935",13.8481956581845,7.61436307218335,3.36582685024823
"Klhl12",2331.11293579439,2559.37778763763,2808.22153539044
"Rabif",1800.26543556399,1629.47369744724,705.701696268711
"Gm15454",709.027617699047,759.532716450289,767.408521856595
"Mgat4e",106.169500046081,96.1313337863148,99.8528632240307
"Kdm5b",14908.9674456014,12029.7418586657,8719.73542670974
"Syt2",36.0053087112797,41.8789968970084,52.7312873205555
"Ppp1r12b",228.033621838105,178.937532196309,1075.94264979602
"Ube2t",892.747013430962,1132.63650698727,4686.35291782895
"Lgr6",50.7767174133432,65.6738814975814,143.608612277258
"Ptprv",207.722934872768,293.152978279059,1139.89335995073
"Ptpn7",195.721165302341,126.588786075048,291.70499368818
"Arl8a",1681.1709529036,1079.33596548199,3453.33834835468
"Gpr37l1",8.30891739491071,2.85538615206876,2.24388456683215
"Gm4204",18004.5007817276,24278.3966556566,18775.704112968
"Gm26642",37.8517347990377,12.3733399922979,22.4388456683215
"Rnpep",828.122100359434,442.584853570657,1281.25808766116
"Timm17a",2019.99014000718,1930.24103879848,1525.84150544586
"Lmod1",128.326613099177,138.962126067346,121.169766608936
"Shisa4",156.023004415546,83.7579937940168,325.363262190662
"Ipo9",6033.19724174905,4976.93806305584,6930.2374846611
"Nav1",2441.89850105987,1215.44270539727,4074.89437336718
"Gm38399",148.637300064514,114.21544608275,262.534494319362
"Csrp1",6150.44529832168,1684.67782972057,7041.30977071929
"Phlda3",1240.79833097333,1502.88491137219,1703.1083862256
"Tnni1",28.619604360248,18.0841122964354,45.9996336200591
"Lad1",334.203121884186,210.346779869065,222.144572116383
"Tnnt2",6.46249130715277,2.85538615206876,32.5363262190662
"Gm28883",301.890665348422,249.370390614005,225.510398966631
"Pkp1",16.6178347898214,14.2769307603438,22.4388456683215
"Tmem9",1224.18049618351,761.436307218335,1489.93935237655
"Cacna1s",28.619604360248,17.1323169124125,14.585249684409
"Gm15850",0.923213043878968,0.951795384022918,10.0974805507447
"Kif21b",611.167035047877,495.88539507594,1176.91745530346
"Mroh3",12.9249826143055,17.1323169124125,31.4143839356501
"Inava",303.73709143618,313.14068134354,283.851397704267
"Gm26781",2.7696391316369,6.66256768816043,12.3413651175768
"Camsap2",1369.12494407251,845.194301012352,1351.94045151637
"9230116N13Rik",20.3106869653373,33.3128384408021,17.9510765346572
"Ddx59",719.182961181716,480.656668931574,442.045259665934
"Kif14",2430.81994453332,2042.55289411318,4034.50445116421
"Gm37799",7.38570435103174,10.4697492242521,5.60971141708038
"Gm33994",25.8499652286111,3.80718153609167,12.3413651175768
"4933409D19Rik",8.30891739491071,2.85538615206876,2.24388456683215
"Platr23",131.096252230813,44.7343830490772,25.8046725185697
"Zfp281",4853.33097167173,4779.9164185631,2726.31974870106
"Gm19705",781.038235121607,775.713237978678,2146.27558817495
"Platr22",842.893509061498,1117.40778084291,342.192396441903
"Gm8762",209.569360960526,235.093459853661,130.145304876265
"Gm29718",464.376161071121,432.115104346405,457.752451633759
"Nr5a2",1907.35814865395,1171.66011773221,468.971874467919
"Gm37903",5.53927826327381,5.71077230413751,1.12194228341608
"Gm4258",3.69285217551587,6.66256768816043,2.24388456683215
"Ptprc",1.84642608775794,6.66256768816043,3.36582685024823
"Gm28500",11.0785565265476,20.9394984485042,15.7071919678251
"Nek7",1016.45756131074,1012.71028860039,906.529365000189
"Lhx9",3.69285217551587,26.6502707526417,22.4388456683215
"2310009B15Rik",85.858813080744,75.1918353378105,87.5114981064539
"Gm37045",0,0.951795384022918,12.3413651175768
"Dennd1b",1679.32452681584,1229.71963615761,2817.19707365776
"Crb1",12.9249826143055,16.1805215283896,10.0974805507447
"4933436E23Rik",7.38570435103174,3.80718153609167,2.24388456683215
"Gm34816",11.0785565265476,21.8912938325271,12.3413651175768
"Zbtb41",1046.00037871487,853.760459468558,834.72505886156
"Aspm",4200.6193496493,3025.75752580886,3408.46065701804
"F13b",4.61606521939484,7.61436307218335,6.73165370049645
"Cfhr1",27.696391316369,28.5538615206876,38.1460376361466
"Cfhr3",55.3927826327381,50.4451553532147,15.7071919678251
"Gm4788",59.0856348082539,70.432858417696,42.6338067698109
"Cfhr2",6.46249130715277,9.51795384022918,5.60971141708038
"Gm16332",150.483726152272,191.310872188607,91.9992672401182
"Gm5834",140.328382669603,93.275947634246,29.170499368818
"Gm38019",120.940908748145,154.190852211713,100.974805507447
"Cfh",51.6999304572222,39.0236107449397,16.8291342512411
"Kcnt2",224.340769662589,187.503690652515,170.535227079243
"4930590L20Rik",47.0838652378274,54.2523368893063,16.8291342512411
"Gm37371",0.923213043878968,3.80718153609167,2.24388456683215
"Gm4845",24.9267521847321,10.4697492242521,20.1949611014894
"Gm37599",183.719395731915,325.514021335838,169.413284795827
"Gm18183",69.2409782909226,68.5292676496501,66.1945947215484
"Gm28724",7.38570435103174,8.56615845620627,4.4877691336643
"Gm37796",4.61606521939484,7.61436307218335,1.12194228341608
"Gm5835",47190.0347378734,47733.4903041334,62127.5539441652
"Cdc73",3273.71345359482,3885.22875758155,2830.66038105876
"Glrx2",565.929595897807,692.907039568685,596.873294777352
"Trove2",1276.80363968461,1853.14561269262,1074.8207075126
"Uchl5",2233.25235314322,2529.87213073292,2869.92836097832
"Rgs2",13.8481956581845,40.9272015129855,3.36582685024823
"Rbm6-ps2",108.015926133839,92.3241522502231,54.9751718873877
"Gm7266",4286.47816273005,4250.71818504635,7090.6752311896
"Rgs21",0,2.85538615206876,2.24388456683215
"Gm8856",491.149339343611,579.643388869957,351.167934709232
"Gm29514",152.33015224003,228.4308921655,144.730554560674
"Brinp3",202.183656609494,177.033941428263,81.9017866893735
"Gm29022",96.0141565634126,78.9990168739022,38.1460376361466
"Gm5703",2060.61151393786,2363.30793852891,1491.06129465996
"Gm15443",382.210200165893,333.128384408021,116.681997475272
"Gm29020",7.38570435103174,15.2287261443667,4.4877691336643
"Pla2g4a",224.340769662589,237.94884600573,63.9507101547163
"Gm19136",1.84642608775794,2.85538615206876,4.4877691336643
"Ptgs2os",1.84642608775794,4.75897692011459,2.24388456683215
"Ptgs2",280.656765339206,58.059518425398,83.0237289727896
"Gm9687",57.239208720496,59.9631091934439,80.7798444059574
"Ptgs2os2",2.7696391316369,0.951795384022918,0
"Rbm3-ps",3246.94027532233,2718.32761676945,742.725791621442
"Gm4322",856.741704719682,663.401382663974,438.679432815685
"2310030A07Rik",14.7714087020635,10.4697492242521,15.7071919678251
"Odr4",691.486569865347,761.436307218335,742.725791621442
"Tpr",10264.2826218464,9495.11075101263,8520.02970026168
"Prg4",15.6946217459425,7.61436307218335,3.36582685024823
"Ska2l-ps",187.41224790743,203.684212180905,79.6579021225413
"Hmcn1",46.1606521939484,44.7343830490772,19.0730188180733
"Gm47985",22.1571130530952,23.794884600573,3.36582685024823
"Gm8947",24.9267521847321,16.1805215283896,7.85359598391253
"Gm47995",11.0785565265476,11.421544608275,6.73165370049645
"3110040M04Rik",15.6946217459425,19.9877030644813,4.4877691336643
"Gm47996",11.0785565265476,12.3733399922979,1.12194228341608
"Gm10138",2.7696391316369,8.56615845620627,7.85359598391253
"Ivns1abp",2721.6320533552,5937.29960553496,5541.27293779199
"Swt1",2474.21095759563,1105.98623623463,3366.94879253164
"Trmt1l",827.198887315555,1002.24053937613,937.943748935839
"Rnf2",3766.70921902619,3673.93018232846,4165.77169832389
"Gm19503",1726.40839205367,1300.15249457531,1144.3811290844
"Fam129a",3110.30474482824,1362.0191945368,5522.19991897392
"2810414N06Rik",13.8481956581845,36.1682245928709,6.73165370049645
"Edem3",1707.94413117609,1547.61929442127,2092.42235857098
"1700025G04Rik",674.868735075525,441.633058186634,497.020431553321
"Tsen15",788.423939472638,717.65371955328,743.847733904858
"Colgalt2",286.19604360248,257.936549070211,61.7068255878841
"Rgl1",194.797952258462,92.3241522502231,85.2676135396217
"Arpc5",2837.95689688395,2519.40238150866,1180.28328215371
"Ncf2",378.517347990377,132.299558379186,362.387357543392
"Smg7",8173.2050774605,5887.80624556577,12928.1409318034
"Gm8976",203.106869653373,284.586819822853,299.558589672092
"Nmnat2",1649.78170941172,1548.57108980529,4398.01375099101
"Lamc2",862.280982982956,711.942947249143,4133.23537210482
"Lamc1",14355.9628323179,9514.14665869309,16558.7461609379
"E330020D12Rik",235.419326189137,243.659618309867,3869.57893550204
"Shcbp1l",293.581747953512,138.010330683323,292.826935971596
"Dhx9",15706.6235155129,17798.5736812286,18133.953126854
"Npl",1034.92182218832,1641.84703743953,648.482639814491
"Gm6652",934.291600405515,401.657652057672,750.579387605354
"Rgs8",6.46249130715277,4.75897692011459,8.9755382673286
"Rgs16",24.9267521847321,9.51795384022918,51.6093450371395
"Rnasel",14.7714087020635,1.90359076804584,3.36582685024823
"Rgsl1",1.84642608775794,0.951795384022918,4.4877691336643
"Teddm2",7.38570435103174,13.3251353763209,6.73165370049645
"Glul",3947.65897562647,5773.59079948302,3002.31755042142
"A830008E24Rik",22.1571130530952,15.2287261443667,32.5363262190662
"4930452N14Rik",4.61606521939484,2.85538615206876,2.24388456683215
"Cacna1e",27.696391316369,29.5056569047105,14.585249684409
"Gm29282",10.1553434826686,6.66256768816043,24.6827302351537
"Gm9530",0.923213043878968,11.421544608275,25.8046725185697
"Ier5",169.87120007373,217.961142941248,300.680531955508
"Mr1",0.923213043878968,1.90359076804584,2.24388456683215
"Stx6",745.956139454206,809.026076419481,959.260652320744
"BC034090",339.74240014746,93.275947634246,1655.98681032213
"Xpr1",1190.94482660387,697.666016488799,2204.61658691259
"Gm5532",2.7696391316369,0.951795384022918,0
"Acbd6",857.664917763561,829.013779483962,1483.20769867605
"Lhx4",16.6178347898214,20.9394984485042,12.3413651175768
"Qsox1",358.206661025039,213.202166021134,773.018233273676
"Gm37571",4.61606521939484,4.75897692011459,3.36582685024823
"Cep350",1316.50180057141,661.497791895928,1194.86853183812
"Tor1aip1",736.724009015416,554.896708885361,637.263216980331
"Tor1aip2",5934.413446054,5503.28091042051,4301.52671461723
"Fam163a",18.4642608775794,5.71077230413751,21.3169033849054
"Tdrd5",277.887126207569,433.066899730428,269.266148019858
"Nphs2",4.61606521939484,11.421544608275,8.9755382673286
"Axdnd1",79.3963217735912,112.311855314704,68.4384792883806
"Soat1",1832.57789209975,2838.25383515634,1153.35666735173
"Gm10031",5977.80445911632,6045.80427931358,5230.49492528574
"Abl2",5011.20040217504,6106.71918389104,5114.93487009389
"Tor3a",825.352461227797,1687.53321587263,721.408888236536
"Fam20b",1292.49826143055,1013.66208398441,1180.28328215371
"Gm15428",236.342539233016,276.020661366646,90.8773249567021
"Ralgps2",1688.55665725463,1526.67979597276,1668.3281754397
"Gm28694",3.69285217551587,2.85538615206876,20.1949611014894
"Tex35",19.3874739214583,8.56615845620627,0
"Gm30694",20.3106869653373,15.2287261443667,1.12194228341608
"Rasal2",1011.84149609135,1030.79440089682,1027.69913160912
"2810025M15Rik",1201.10017008654,1342.98328685634,2093.5443008544
"Cryzl2",217.878278355436,188.455486036538,675.409254616477
"Gm15486",3.69285217551587,1.90359076804584,3.36582685024823
"Sec16b",13.8481956581845,11.421544608275,61.7068255878841
"Gm37682",7.38570435103174,9.51795384022918,6.73165370049645
"Gm38256",0,0,7.85359598391253
"Brinp2",67.3945522031646,121.829809154934,19.0730188180733
"Astn1",36.0053087112797,86.6133799460856,3.36582685024823
"Pappa2",36.9285217551587,36.1682245928709,17.9510765346572
"4930562F17Rik",1.84642608775794,0.951795384022918,1.12194228341608
"Gm4953",4.61606521939484,6.66256768816043,5.60971141708038
"Gm7430",7.38570435103174,2.85538615206876,5.60971141708038
"Cop1",4531.12961935797,5754.55489180256,8210.37363003884
"Tnr",22.1571130530952,19.9877030644813,7.85359598391253
"4930523C07Rik",9.23213043878968,2.85538615206876,0
"Tnn",22.1571130530952,42.8307922810313,6.73165370049645
"Mrps14",1379.28028755518,1856.95279422871,1557.25588938151
"Cacybp",8604.34556895198,8749.85496532269,8295.64124357846
"4933417C20Rik",3.69285217551587,3.80718153609167,7.85359598391253
"Rabgap1l",661.94375246122,335.98377056009,1210.57572380595
"Gm6177",650.865195934672,891.832274829474,942.431518069503
"Rc3h1",1992.29374869081,2288.1161031911,3083.09739482737
"Serpinc1",7.38570435103174,12.3733399922979,11.2194228341608
"Zbtb37",1096.77709612821,1067.91442087371,1736.76665472808
"Gas5",3886.72691473045,4352.56029113681,17046.7910542238
"Dars2",1407.89989191543,1698.00296509689,433.069721398605
"Cenpl",709.950830742926,590.113138094209,299.558589672092
"Klhl20",1073.69677003124,839.483528708214,951.407056336832
"Ankrd45",1334.04284840511,282.683229054807,205.315437865142
"Gm6185",36.9285217551587,45.6861784331001,30.292441652234
"Prdx6",11057.3226265384,13938.0916036316,10173.772626017
"Tnfsf4",0.923213043878968,0.951795384022918,1.12194228341608
"Gm15429",696.102635084742,694.81063033673,609.214659894929
"Gm5049",793.040004692033,387.380721297328,416.240587147364
"Gm37357",0,2.85538615206876,2.24388456683215
"Suco",2084.61505307871,1485.75259445978,2895.73303349689
"Gm31925",16.6178347898214,5.71077230413751,6.73165370049645
"4930558K02Rik",7.38570435103174,2.85538615206876,1.12194228341608
"Dnm3",120.017695704266,113.263650698727,53.8532296039716
"Mettl13",1026.61290479341,1693.24398817677,788.725425241501
"Vamp4",362.822726244434,266.502707526417,584.531929659775
"Prrc2c",19011.7262125996,15420.9888119393,16362.40626134
"Fmo4",7.38570435103174,3.80718153609167,2.24388456683215
"Fmo1",79.3963217735912,59.9631091934439,71.8043061386288
"Gm37273",7.38570435103174,9.51795384022918,5.60971141708038
"Mroh9",0.923213043878968,0.951795384022918,3.36582685024823
"Prrx1",6.46249130715277,6.66256768816043,1.12194228341608
"Gorab",486.533274124216,468.283328939276,531.80064233922
"Rpsa-ps1",2492.67521847321,2812.55535978772,3111.14595191278
"Mettl11b",15.6946217459425,12.3733399922979,6.73165370049645
"Gm2343",3.69285217551587,3.80718153609167,2.24388456683215
"Kifap3",1737.48694858022,1633.28087898333,1970.13064967863
"Scyl3",360.976300156676,252.225776766073,903.16353814994
"BC055324",1887.04746168861,2306.20021548753,4441.76950004424
"Mettl18",330.51026970867,560.607481189499,163.803573378747
"Selp",12.0017695704266,31.4092476727563,14.585249684409
"F5",37.8517347990377,41.8789968970084,115.560055191856
"Slc19a2",3366.03475798272,2800.18201979543,3345.63188914674
"Ccdc181",296.351387085149,432.115104346405,283.851397704267
"Blzf1",997.070087389285,888.025093293383,553.117545724125
"Nme7",764.420400331785,722.412696473395,1056.86963097794
"Atp1b1",2979.20849259743,1741.78555276194,6580.19149223528
"Gm32391",18.4642608775794,2.85538615206876,33.6582685024823
"Gm26685",13.8481956581845,9.51795384022918,5.60971141708038
"D630023O14Rik",3.69285217551587,3.80718153609167,1.12194228341608
"Gm37853",1.84642608775794,0.951795384022918,2.24388456683215
"Gm20743",4.61606521939484,13.3251353763209,8.9755382673286
"4930568G15Rik",8.30891739491071,3.80718153609167,1.12194228341608
"Tbx19",20.3106869653373,40.9272015129855,48.2435181868912
"Sft2d2",1054.30929610978,1144.05805159555,2713.97838358349
"Tiprl",1570.38538763812,1463.86130062725,2387.49317910941
"Gpr161",360.053087112797,181.792918348377,192.974072747565
"Dcaf6",856.741704719682,433.066899730428,935.699864369007
"Mpc2",274.194274032053,203.684212180905,384.826203211714
"Adcy10",133.86589136245,138.010330683323,58.3409987376359
"Mpzl1",3684.54325812096,2079.67291409008,7040.18782843587
"Rcsd1",383.133413209772,66.6256768816043,104.340632357695
"Creg1",589.009921994781,236.997050621707,376.972607227801
"Gm16565",12.0017695704266,5.71077230413751,7.85359598391253
"Cd247",38.7749478429166,43.7825876650542,56.0971141708038
"Pou2f1",714.566895962321,548.234141197201,1744.620250712
"Gm26665",22.1571130530952,17.1323169124125,13.4633074009929
"Dusp27",2869.34614037583,3488.330082444,560.971141708038
"Gpa33",2240.63805749425,2492.75211075602,3147.04810498209
"Mael",478.224356729305,689.099858032593,464.484105334255
"Ildr2",41.5445869745535,67.5774722656272,13.4633074009929
"Tada1",12.0017695704266,6.66256768816043,4.4877691336643
"Pogk",107.09271308996,200.828826028836,39.2679799195626
"Gm16418",550.234974151865,662.449587279951,439.801375099101
"Gm4954",72.0106174225595,85.6615845620626,53.8532296039716
"Gm6286",1624.85495722698,2257.65865090236,1891.5946898395
"Gm16701",21.2339000092163,19.9877030644813,8.9755382673286
"Fam78b",57.239208720496,30.4574522887334,15.7071919678251
"Gm17868",11.0785565265476,23.794884600573,1.12194228341608
"Uck2",6846.54793340642,6785.34929269938,4823.22987640571
"Gm2453",1.84642608775794,0,2.24388456683215
"Tmco1",1151.24666571707,1546.66749903724,1377.74512403494
"Gm25911",17.5410478337004,33.3128384408021,43.7557490532269
"Aldh9a1",2621.92504461627,3084.76883961828,2993.34201215409
"Mgst3",223.41755661871,298.863750583196,328.72908904091
"Lrrc52",1.84642608775794,1.90359076804584,0
"Rxrg",17.5410478337004,132.299558379186,8.9755382673286
"Lmx1a",327.740630577034,245.563209077913,117.803939758688
"Gm20711",6.46249130715277,13.3251353763209,4.4877691336643
"Pbx1",210.492574004405,353.116087472503,231.120110383711
"Gm37839",0,2.85538615206876,2.24388456683215
"Gm5265",3.69285217551587,5.71077230413751,7.85359598391253
"Nuf2",1405.13025278379,1331.56174224806,1414.76921938767
"Rgs5",11.0785565265476,8.56615845620627,0
"Hsd17b7",536.38677849368,454.958193562955,402.777279746371
"3110045C21Rik",5.53927826327381,27.6020661366646,2.24388456683215
"Ddr2",288.965682734117,78.9990168739022,194.096015030981
"Uap1",1630.39423549026,1058.39646703349,1811.93678771696
"Gm37502",1.84642608775794,0,0
"Uhmk1",2089.2311182981,2515.59519997257,4119.77206470383
"Gm7694",75.7034695980753,64.7220861135584,112.194228341608
"Nos1ap",1730.10124422919,2469.90902153947,3452.21640607126
"Gm7299",468.992226290516,454.958193562955,704.579753985295
"Olfml2b",45.2374391500694,36.1682245928709,90.8773249567021
"Atf6",3003.21203173828,1924.53026649434,3058.41466459222
"Gm9929",103.399860914444,119.926218386888,61.7068255878841
"Dusp12",174.487265293125,187.503690652515,937.943748935839
"Gm26620",15.6946217459425,17.1323169124125,5.60971141708038
"Fcrlb",24.9267521847321,27.6020661366646,1.12194228341608
"Fcrla",138.481956581845,172.274964508148,197.461841881229
"Fcgr2b",36.0053087112797,11.421544608275,12.3413651175768
"Gm38204",4.61606521939484,2.85538615206876,0
"Gm10522",6.46249130715277,5.71077230413751,0
"Fcgr4",1.84642608775794,2.85538615206876,2.24388456683215
"Fcgr3",32.3124565357639,16.1805215283896,38.1460376361466
