"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xkr4",220.457057195219,0.0335692958407262,0.528320861554006,0.0635343065125976,0.949341041769656,0.979941699670493
"Gm37381",9.74834110294592,0.219567140051241,0.768811287549566,0.280538154782096,0.779064656892643,NA
"Rp1",32.7925698983004,-0.811306707076842,0.750384188295483,-1.09579169894585,0.273169942040375,0.541957143777559
"Sox17",16.121327908929,-0.106147231259805,0.786771604624078,-0.135606479893754,0.892132382563615,NA
"Gm7357",1755.71437860721,-0.0328877511890627,0.780850059792162,-0.0422444762505673,0.966303807265617,0.987347280532246
"Gm6085",3798.33187143168,0.162300893183042,0.40361309258308,0.402079600665211,0.687625445117474,0.8635597900525
"Gm6119",68.0793646138927,-0.46661826448405,0.659832882397238,-0.708779004486164,0.478461628715681,0.720522591886383
"Gm2053",49.1821621062593,0.146519123209925,0.700624505742336,0.208862966772407,0.834555214765124,0.933498191645445
"Gm6123",2372.59006539141,-0.414612144350364,0.422154612038026,-0.982414127720171,0.325895869074924,0.594949835012663
"Mrpl15",4482.09185758619,-0.710573434905658,0.404709192909411,-1.75649774892633,0.0790034554565475,0.263438664925283
"Gm37988",36.884227694361,-0.750212601808904,0.746514177796783,-1.01730154935114,0.309009999788412,0.578708472126459
"Tcea1",3774.95968715081,-0.268323891670656,0.406622353246137,-0.659993019502285,0.509258308931089,0.744681125451053
"Gm37277",6.42017499239944,-0.34345343974426,0.723974193974805,-0.510507579577726,0.609695905825264,NA
"Rgs20",193.752684089901,-0.176035827561141,0.658034868613828,-0.267846837645342,0.788817216241024,0.913017560176814
"Atp6v1h",3716.52642928787,0.725648744224154,0.40405822762782,1.79514014332445,0.0726313742915214,0.250926831318064
"Gm37567",2.81727636521015,-0.382900381414818,0.565124449012369,-1.06303781742937,0.287764801749485,NA
"Oprk1",18.2280707410181,0.316791447277705,0.786092658789617,0.398168404341331,0.690506054306376,NA
"Rb1cc1",1609.66641359359,-0.281834584185806,0.417577829266169,-0.675044953346163,0.499647204971032,0.737164855331388
"Alkal1",79.483799166915,-0.169867469225276,0.638804189457473,-0.266101192357497,0.79016127672877,0.913779026234367
"Gm19026",520.797049384864,0.0620556946848716,0.458270161199128,0.135403767662217,0.892292645404205,0.95773763540071
"St18",26.7840364067414,-0.622625726031429,0.766941770517539,-0.823835779886474,0.410032874372061,0.667606168374798
"Gm37108",1862.02246994377,0.398228550004129,0.41243560752997,0.965317644852249,0.33438573661997,0.601317738897364
"Gm5694",9.04756776708494,0.190804542725779,0.763053161902054,0.245777244953029,0.8058546727451,NA
"Pcmtd1",1776.93918449398,0.170898017070195,0.418217286221146,0.408587149087454,0.682842663052271,0.860412639934658
"Gm9826",2303.25823306238,-0.615824246688215,0.413099728793304,-1.49129147902722,0.135884985103467,0.363192156653257
"Nras-ps2",93.1388028009938,-0.241225067016666,0.616972002671667,-0.391281259824036,0.695589349405158,0.868787217009747
"Gm26901",81.9386511568739,-0.597258489182166,0.639139791832289,-0.93654445727123,0.348992934011957,0.614895230856991
"Gm30414",8.55062829296949,-0.0652831820158365,0.757668135706861,-0.0868115852682462,0.930821278679865,NA
"Gm7470",57.4359437600549,-0.565298160163173,0.683115655535752,-0.830487475214067,0.406263226310362,0.664770622605573
"Rps2-ps2",1.43920741142371,0.253800827066271,0.4414781792107,0.547709916578745,0.58389110190109,NA
"Sntg1",2157.39547324638,-0.670837316700298,0.411499733121925,-1.63085684449771,0.102920529611658,0.308604197414036
"Gm6187",162.072477835173,-0.0430604116713243,0.589480652429007,-0.0730606178682061,0.941757880257621,0.977440792746998
"Gm7512",234.039398893641,-0.261012698053966,0.51396689973035,-0.50798850601095,0.611461403940216,0.815874116057031
"Rrs1",2501.79907974212,-0.92161333900968,0.424060650869314,-2.17467919583979,0.0296541649632476,0.140843046322014
"Adhfe1",50.8067132748376,2.03911806048089,0.701250165238901,2.86105778440667,0.00422230086725007,0.0384800897267922
"2610203C22Rik",0.99898357043932,0.0195964571003655,0.411419787579913,0.0466189132499674,0.962816957824599,NA
"Mybl1",1280.75992889493,1.49466125519058,0.428572927829242,3.48373507485756,0.000494468674895893,0.00819161885148105
"Vcpip1",1686.09302422023,-0.670034129412114,0.415850953301354,-1.61185959673282,0.106992495955219,0.315760081118763
"1700034P13Rik",63.8937630382222,-0.0272102134489929,0.674575870055774,-0.0403470524497559,0.967816441866575,0.987379235169671
"Sgk3",265.57173747499,-0.112675987051435,0.500539781606284,-0.225137315467971,0.821872452501494,0.92722758504155
"Mcmdc2",119.737627646196,-0.645973702577793,0.59797764645671,-1.0819156607881,0.279290005387234,0.549626983433419
"Snhg6",1370.5511141051,1.19950171561596,0.418765850940698,2.86213748021031,0.00420794335784155,0.0383852440293169
"Tcf24",148.630434557017,0.916869940654269,0.562719677205509,1.62597270487099,0.103955461994845,0.310878728287228
"Ppp1r42",9.33669960210547,0.0662472098847953,0.763251024283578,0.086240910679674,0.931274909813978,NA
"Cops5",3059.58814973366,0.390307494825073,0.407338492004693,0.957963747996533,0.338081039127459,0.604324210854977
"Cspp1",2122.31294454107,0.366086603644942,0.434331731870188,0.84262527051051,0.399438053337204,0.659457522351103
"Arfgef1",3082.15111629471,0.755167393541319,0.448246888311266,1.68351417704961,0.0922755972470513,0.289922892838648
"Cpa6",31.585096891064,-0.438333021620972,0.75327574763152,-0.586500879725878,0.557538970520232,0.779779823690924
"Gm5522",3.92969120191158,-0.0694248095153081,0.651896940640591,-0.108808559832385,0.913354334368602,NA
