"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ctc1",6387.86960201061,0.498309124903326,0.207696654689913,2.39931340946893,0.0164258489422203,0.725792295713792
"Cntrob",1666.79597419238,0.409904783762811,0.209077561877471,1.96052454377084,0.0499345121382402,0.955165061239407
"Atp1b2",552.674808332226,0.500143491532476,0.227710713398631,2.19622166947521,0.0280760810932462,0.868398485587895
"Fgf11",108.249672839063,0.582621949240799,0.279711690148321,2.08742429868285,0.036849797410246,0.922772009340773
"2810408A11Rik",162.414893677061,0.756719671650078,0.260015270173529,2.90945430810216,0.00362060306339422,0.418663590666319
"Ybx2",1536.63079102917,0.785742017490419,0.251267397416541,3.12955834517295,0.00175069301727366,0.308592587442658
"Slc2a4",106.751048008458,0.543499474920356,0.272175788976133,1.99735609860108,0.0457865132953002,0.9436551496894
"Alox12",112.269068491067,0.834023843342672,0.273736908354864,3.04947142301683,0.00229244441520683,0.342892473306666
"Zmynd15",300.685400070155,0.937382114929578,0.252441031205248,3.7135722990428,0.0002043540483539,0.125898646325788
"Inca1",251.494713407279,0.983909027782321,0.261811794243764,3.76077126077511,0.000169390273680983,0.122610695321171
"Aipl1",41.8365150081545,0.671880338914007,0.28133111954863,2.40530312226712,0.0161590562240668,NA
"Tax1bp3",387.576432331908,-0.584836072877792,0.23082243048397,-2.53362325750743,0.0112890030291762,0.635947170643594
"Shpk",146.51555629865,0.747811475625012,0.260725825186859,2.86691566818519,0.0041449344617878,0.441220198909659
"Srr",204.75290695767,0.552106033204181,0.26337827315988,2.09666837076109,0.0360229422794306,0.917840142330611
"Spag5",4113.4498291067,0.518021555708313,0.209797413575105,2.4692495876574,0.0135396745349022,0.695786472259094
"Lyrm9",577.851153878643,0.565337245846177,0.227520784216979,2.48457443542569,0.0129706388392465,0.679189584536902
"5730455P16Rik",1274.76140288049,0.514550917381693,0.21137161065576,2.43427890494839,0.0149214926130605,0.717325596498244
"Cct6b",143.831429261683,0.982597743445838,0.271751173775232,3.62067296947417,0.000293837732589832,0.15538328872081
"Ypel2",484.471830316896,0.645776533324343,0.263255094884198,2.45501026800569,0.0140880564272614,0.699834875794232
"Prr11",1480.2508797293,0.417022679873036,0.212049117137565,1.96661266639147,0.0492278820860169,0.951795173645027
"Rad51c",1232.29173355542,0.524678834345491,0.232273448550096,2.25904906458619,0.0238803330192319,0.821049326123902
"Scpep1",1405.00159236253,0.541390114601221,0.254548677222622,2.1277797700519,0.0333553474208257,0.903834680496197
"Pctp",752.781867005212,0.642926590422499,0.223931510388303,2.87090140054703,0.00409303171579176,0.440251319272192
"B230206L02Rik",194.85944408902,0.945941076590172,0.264267739862266,3.58139818155918,0.000341760326639132,0.155624362072091
"Acsf2",1232.5344926602,0.69160291355116,0.268190958331622,2.58306189584709,0.00979277524706971,0.603507385809074
"Pdk2",183.841846402647,0.70243921927482,0.267305469973216,2.62950727210524,0.00855087030278283,0.579233127576525
"Gm11520",231.114903563079,0.6067721136665,0.257829631342582,2.35361209909539,0.0185920010788437,0.745207774168556
"Nfe2l1",13572.3862871857,0.4552521566904,0.226170010876725,2.01307127141265,0.0441071320185241,0.939023656077488
"Copz2",192.03486575482,0.577989079898583,0.281460842697475,2.06145991207138,0.039259184172478,0.92392695979738
"Gpr179",132.895079960828,0.622881468517379,0.274720855199089,2.26954059697225,0.0232354713637411,0.819029755418861
"Fbxl20",2131.45555355518,0.651546666616513,0.248869561570326,2.6193345878515,0.00881014881405298,0.582545546479044
"Ikzf3",61.258590199928,0.814243372478628,0.27896039662686,2.98377282677189,0.00284718076771592,0.373390674601337
"Msl1",90.2634605221336,-0.655612832125608,0.275866871889674,-2.3791661067539,0.0173518548978564,0.730016002326252
"Igfbp4",388.778055262819,-0.634208577550794,0.271784334631925,-2.33737806616887,0.0194195345869748,0.760600029342312
"Klhl10",74.2177985271558,0.585965987810693,0.279926516104125,2.09638804586412,0.0360477819667987,0.917840142330611
"Ttc25",152.079274757716,0.617296239772522,0.25927501090435,2.38008668570174,0.0173085658060285,0.730016002326252
"Naglu",184.965552280322,0.824511276152433,0.255660392279636,3.22360591372589,0.00126587476351035,0.25780110971044
"Hsd17b1",72.4034440041963,0.6398530191599,0.281191021532495,2.28172287298394,0.0225057067922729,0.808860368143771
"Coasy",1291.55218787429,0.49486614425486,0.211670870120743,2.3378528913198,0.0193948807570891,0.760600029342312
"Ezh1",2256.9779562272,0.704940626182821,0.206369425548145,3.41595316380552,0.000635591778191568,0.205380332021705
"Cntd1",112.796256187512,1.25361372701316,0.274481573396016,4.57350141872282,4.7964042946234e-06,0.00950557630727004
"Gm11635",40.4375401047405,0.653175213748391,0.279091221542325,2.36715289699212,0.0179255256479578,NA
"Itga2b",131.85997667552,0.760421030821832,0.270361652605306,2.81404199472073,0.00489228367952901,0.48052295925799
"Meioc",1734.33998014757,0.801429682120652,0.216037107001671,3.70987614082432,0.000207360669236642,0.125898646325788
"Hexim1",2457.67849077807,-0.724237760692442,0.207080996121692,-3.49759109507917,0.000469480347253571,0.174913439375632
"Ace3",6.8211230089828,0.326882230258613,0.187182358995141,2.04645869684584,0.0407112621639737,NA
"Tcam1",86.1789527791369,0.678085757020063,0.275627443645892,2.46123459674946,0.0138459797016393,0.696728848147494
"Rgs9",834.443911122312,0.575214228695238,0.261760619954908,2.19903673020458,0.0278753106914227,0.867096713784616
"Amz2",1361.42902564554,0.450930735751961,0.213546639689885,2.11160221972962,0.0347205820171506,0.909069382738139
"Arsg",212.363452114002,0.74487422635239,0.265839947735268,2.80372904358915,0.00505153379594943,0.483447579022476
"Wipi1",519.267352465615,0.614104621181408,0.277405729731764,2.21957163296024,0.0264478596528317,0.855147462108227
"Sdk2",227.492798924674,0.523872570392037,0.262852988587583,1.99339883471517,0.0462177913855828,0.944668086521791
"Rab37",232.811819951953,0.898024452910872,0.265553913698877,3.38523435532291,0.000711175080989386,0.21271723542813
