"","P02004.LIF14","P02005.LIF16","P02006.LIF17","P02007.LIF25"
"Gm29776",19.1390050876183,9.76139360223539,11.7864482382195,10.3845142906822
"Cebpe",8.50622448338592,17.3535886261962,12.6930981026979,19.824981827666
"Slc7a8",209.465777903378,257.050031525532,208.529468830037,240.731922193087
"Rnf212b",112.707474404863,180.043481996786,192.209771269425,250.172389730071
"Homez",318.983418126972,412.147729872161,368.099844978239,437.09364696235
"Ppp1r3e",178.630714151104,154.013099057492,136.904129536242,124.614171488186
"Gm20521",58.4802933232782,67.2451559265105,48.0524428173563,101.957049399425
"Pabpn1",27.6452295710042,42.2993722763534,33.5460449857016,48.1463844386174
"Slc22a17",349.818481879246,379.609751198043,276.528208665918,593.805408076281
"Efs",1782.05402926935,2357.91885458441,1599.33036093993,2227.95033872818
"Il25",4.25311224169296,15.1843900479217,6.34654905134895,16.9928415665708
"Cmtm5",6.37966836253944,3.2537978674118,1.81329972895684,7.55237402958704
"Gm49130",0,1.08459928913727,0.906649864478421,0.94404675369838
"Myh6",122.276976948673,312.364595271532,106.984684008454,272.829511818832
"Myh7",4.25311224169296,20.607386493608,7.25319891582737,23.6011688424595
"Ngdn",1477.9565039883,2120.39161026335,1640.12960484146,1657.74609949435
"Gm10364",8.50622448338592,14.0997907587845,6.34654905134895,9.4404675369838
"Gm20687",1.06327806042324,2.16919857827453,1.81329972895684,2.83214026109514
"Ap1g2",543.335088876276,325.37978674118,694.49379619047,548.491163898759
"Jph4",105.264527981901,691.974346469575,108.797983737411,504.120966474935
"Dhrs2",2.12655612084648,7.59219502396086,4.5332493223921,2.83214026109514
"Gm6852",289.211632435121,169.197489105413,355.406746875541,268.10927805034
"Gm8894",1503.47517743846,1699.56708607809,1253.89676257366,1320.72140842403
"Dhrs4",785.762486652774,1405.6406787219,762.492536026352,1121.52754339367
"Carmil3",160.554987123909,182.212680575061,277.434858530397,398.387730060716
"Cpne6",4.25311224169296,11.9305921805099,11.7864482382195,19.824981827666
"Nrl",1.06327806042324,1.08459928913727,0.906649864478421,1.88809350739676
"Gm10876",3.18983418126972,7.59219502396086,9.06649864478421,5.66428052219028
"Pck2",2421.08414358372,1765.72764271547,4841.51027631477,3554.3360276744
"Dcaf11",429.564336410989,437.093513522318,488.684276953869,523.945948302601
"Gm15932",13.8226147855021,16.268989337059,16.3196975606116,20.7690285813644
"Fitm1",15.9491709063486,34.7071772523925,26.2928460698742,38.7059169016336
"Psme1",794.26871113616,930.586190079774,673.640849307467,879.85157444689
"Emc9",83.998966773436,81.3449466852949,109.704633601889,70.8035065273785
"Psme2",183.947104453221,277.65741801914,146.877278045504,250.172389730071
"Rnf31",1183.42848125107,1298.26534909731,1400.77404061916,1600.15924751875
"Irf9",482.728239432151,279.826616597414,347.246898095235,336.080644316623
"Rec8",803.838213679969,502.169470870554,982.808453094608,976.144343324125
"Ipo4",1523.6774605865,1749.45865337841,1095.23303628993,1281.0714447687
"Tm9sf1",1056.8983920607,967.462565910441,1028.14094631853,913.837257580032
"AC174678.1",30.835063752274,31.4533793849807,25.3861962053958,54.754711714506
"Tssk4",3.18983418126972,2.16919857827453,2.71994959343526,0.94404675369838
"Gm49299",1.06327806042324,2.16919857827453,1.81329972895684,1.88809350739676
"Mdp1",669.865178066641,689.805147891301,849.53092301628,694.818410722007
"Nedd8",2595.46174549313,3772.23632761941,2316.49040374237,2491.33938301002
"Gmpr2",76.5560203504733,92.1909395766676,85.2250872609716,97.2368156309331
"Tinf2",1415.22309842333,1394.79468583052,1622.90325741637,1580.33426569109
"Gm49067",39.3412882356599,26.0303829392944,23.5728964764389,21.7130753350627
"Tgm1",29.7717856918507,23.8611843610198,13.5997479671763,16.0487948128725
"Rabggta",1413.09654230249,1543.38478844233,1495.06562652492,1356.59518506457
"Dhrs1",477.411849130035,503.254070159691,372.633094300631,505.065013228633
"Nop9",3023.96280384369,3558.57026765937,3039.99699559615,2865.18189747458
"Cideb",138.226147855021,163.774492659727,189.48982167599,160.487948128725
"Ltb4r2",55.2904591420085,122.559719672511,38.0792943080937,105.733236414219
"Ltb4r1",34.0248979335437,110.629127492001,21.7595967474821,72.6916000347752
"Adcy4",8.50622448338592,6.50759573482359,15.4130476961332,21.7130753350627
"Ripk3",395.539438477445,406.724733426475,412.525688337682,373.842514464558
"Nfatc4",850.622448338592,441.431910678867,1351.81494793733,1031.84310179233
"Nynrin",612.448162803786,168.112889816276,569.376114892448,264.333091035546
"Cbln3",14.8858928459254,3.2537978674118,14.5063978316547,9.4404675369838
