"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4930444P10Rik",7.22058567921086,-0.384642388190203,0.431223251893418,-0.900560908391542,0.367821827141163,NA
"Rpl7",18519.4566200354,-0.0223370468673294,0.321170562618068,-0.0695466324849922,0.944554515127332,0.999723898003346
"Rdh10",359.750565247921,0.0511507905271818,0.354157457234639,0.144420935476151,0.885168085988051,0.999723898003346
"Stau2",538.619953019969,-0.461502428173292,0.34295164930399,-1.34567543489156,0.178407211987025,0.824127927836039
"Ube2w",956.957327029472,-0.233896059337227,0.349643801027043,-0.668923493944233,0.503544282517229,0.970257034675829
"Gm38342",1.88181137381537,-0.0352638272969966,0.284041010811913,-0.124219400818232,0.901141561576798,NA
"Eloc",2447.17741670258,0.0963930190161821,0.326736350970884,0.295019991641407,0.767978607915246,0.995596683664235
"D030040B21Rik",1.23931783739278,-0.0151897783706562,0.273385155374925,-0.0558008367428249,0.955500468359999,NA
"Gm7654",6.5260276474672,0.331832931657816,0.423596100258563,0.797147261457727,0.425365510907631,NA
"Tmem70",940.970093435665,0.11034353428446,0.379708977879012,0.290621409319886,0.771340884227129,0.995749519769173
"Ly96",16.6131888247119,-0.287406813817431,0.468085614236907,-0.612780926116858,0.54002120443924,NA
"Gm29649",69.8755493876502,-0.126847916014575,0.416645832723782,-0.304413266246542,0.76081306208793,0.994715987219144
"Gm5828",753.393765335052,0.113184594502135,0.337395950006983,0.335464242134678,0.737274914165872,0.994715987219144
"Gm28376",292.368315151581,-0.309099361794764,0.406560624562461,-0.760100643304832,0.44719442816271,0.957054892706736
"Jph1",40.9977213660103,-0.292780858561754,0.470416212482499,-0.621734544125623,0.534116433125484,0.974888311727728
"Gdap1",4.45651865645949,-0.254795343210323,0.400595124437395,-0.646095807763826,0.518217310194171,NA
"Gm5251",262.469416905198,0.43345130168807,0.375728424574049,1.15384960208063,0.248561834265297,0.875901529158864
"Rbm6-ps1",1287.2334485692,-0.190198390103131,0.338892574120983,-0.561217140983899,0.574649519157478,0.981189543293278
"Gm6075",16.7217444944668,-0.197388615674556,0.470472136809123,-0.419328220968523,0.674976274507083,NA
